,Payment_system_provider,Payment_number,date_time,Gross_amount,Net_amount,VAT_amount,Store_name,Status,POS,Quantity,Payment_method,Staff_member,Discount,Membership_number,Payment_Confirmation_Code,Currency,Gateway_Fee,Card_Type,Customer_Segment,Card_ID,Location,Loyalty_Points,Refund_Eligibility,Week_day
3118,Shopify,PMT9718,04/09/2024 22:38,31.99,26.66,5.33,Tesco,Completed,POS1,6,Cash,Staff2,0,MEM00000,CONF71889,GBP,0.88,Visa,Returning Customer,N/A,London,0,Non-Eligible,3
3119,Shopify,PMT2395,04/09/2024 22:42,144.39,120.32,24.07,Tesco,Completed,POS1,16,Debit Card,Staff3,0,MEM00000,CONF37576,GBP,2,Visa,Returning Customer,CARD2683,London,0,Non-Eligible,3
3120,WorldPay,PMT9570,04/09/2024 22:46,84.86,70.72,14.14,Tesco,Completed,POS3,10,Debit Card,Staff2,0,MEM00000,CONF86258,GBP,1.99,Amex,New Customer,CARD2981,London,0,Non-Eligible,3
3121,WorldPay,PMT1245,04/09/2024 22:50,82.46,68.72,13.74,Tesco,Completed,POS2,9,Cash,Staff3,0,MEM00000,CONF96673,GBP,1.3,Visa,New Customer,N/A,London,0,Non-Eligible,3
3122,WorldPay,PMT7424,04/09/2024 22:55,46.46,38.72,7.74,Tesco,Completed,POS1,5,Credit Card,Staff1,5,MEM45466,CONF77712,GBP,1.05,Amex,Member,CARD1182,London,3,Non-Eligible,3
3123,Braintree,PMT6985,04/09/2024 23:00,74.31,61.93,12.38,Tesco,Completed,POS3,11,Debit Card,Staff1,0,MEM00000,CONF41605,GBP,1.39,Discover,New Customer,CARD7977,London,0,Non-Eligible,3
3124,Shopify,PMT6436,05/09/2024 09:00,58.97,49.14,9.83,Tesco,Completed,POS2,5,Cash,Staff2,0,MEM00000,CONF20426,GBP,1.52,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3125,Braintree,PMT7270,05/09/2024 09:05,95.93,79.94,15.99,Tesco,Completed,POS2,11,Credit Card,Staff2,0,MEM00000,CONF73513,GBP,2.51,Amex,New Customer,CARD7035,London,0,Non-Eligible,4
3126,WorldPay,PMT5747,05/09/2024 09:10,86.41,72.01,14.4,Tesco,Completed,POS3,11,Cash,Staff1,0,MEM00000,CONF23142,GBP,2.42,Visa,Returning Customer,N/A,London,0,Non-Eligible,4
3127,Shopify,PMT7472,05/09/2024 09:15,104.95,87.46,17.49,Tesco,Completed,POS3,9,Cash,Staff2,0,MEM95152,CONF49499,GBP,2.67,Visa,Member,N/A,London,8,Non-Eligible,4
3128,Braintree,PMT8362,05/09/2024 09:19,5,4.17,0.83,Tesco,Completed,POS1,1,Cash,Staff2,0,MEM00000,CONF61083,GBP,0.07,Visa,New Customer,N/A,London,0,Non-Eligible,4
3129,Shopify,PMT5995,05/09/2024 09:23,155.32,129.43,25.89,Tesco,Completed,POS2,20,Credit Card,Staff2,0,MEM00000,CONF74340,GBP,1.56,Visa,New Customer,CARD9710,London,0,Non-Eligible,4
3130,Braintree,PMT7431,05/09/2024 09:27,70.43,58.69,11.74,Tesco,Completed,POS1,9,Cash,Staff3,5,MEM72618,CONF86869,GBP,0.8,Amex,Member,N/A,London,5,Non-Eligible,4
3131,WorldPay,PMT4789,05/09/2024 09:32,47.44,39.53,7.91,Tesco,Completed,POS2,7,Cash,Staff4,0,MEM00000,CONF67139,GBP,1.21,Amex,Returning Customer,N/A,London,0,Non-Eligible,4
3132,Shopify,PMT5255,05/09/2024 09:37,145.42,121.18,24.24,Tesco,Completed,POS2,17,Cash,Staff3,0,MEM00000,CONF48100,GBP,4.25,Visa,Returning Customer,N/A,London,0,Non-Eligible,4
3133,Braintree,PMT7666,05/09/2024 09:42,123.44,102.87,20.57,Tesco,Completed,POS2,11,Cash,Staff1,0,MEM00000,CONF14220,GBP,1.6,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,4
3134,Shopify,PMT8260,05/09/2024 09:47,84.36,70.3,14.06,Tesco,Completed,POS3,12,Credit Card,Staff1,0,MEM00000,CONF37016,GBP,1.65,Discover,New Customer,CARD6119,London,0,Non-Eligible,4
3135,Braintree,PMT9521,05/09/2024 09:52,128.17,106.81,21.36,Tesco,Completed,POS1,9,Cash,Staff1,0,MEM00000,CONF75481,GBP,2.97,Discover,New Customer,N/A,London,0,Non-Eligible,4
3136,Braintree,PMT1854,05/09/2024 09:56,128.28,106.9,21.38,Tesco,Completed,POS1,18,Credit Card,Staff4,0,MEM00000,CONF48071,GBP,3.28,MasterCard,New Customer,CARD1067,London,0,Non-Eligible,4
3137,Braintree,PMT1363,05/09/2024 10:00,146.24,121.87,24.37,Tesco,Completed,POS2,12,Cash,Staff3,0,MEM00000,CONF47415,GBP,1.91,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,4
3138,Shopify,PMT7606,05/09/2024 10:04,110.91,92.42,18.49,Tesco,Completed,POS2,15,Credit Card,Staff2,0,MEM00000,CONF90397,GBP,3.19,Discover,New Customer,CARD8077,London,0,Non-Eligible,4
3139,WorldPay,PMT6424,05/09/2024 10:08,152.92,127.43,25.49,Tesco,Completed,POS3,15,Debit Card,Staff2,0,MEM00000,CONF35220,GBP,3.6,Amex,New Customer,CARD9665,London,0,Non-Eligible,4
3140,Shopify,PMT1461,05/09/2024 10:12,182.78,152.32,30.46,Tesco,Completed,POS2,19,Online,Staff1,0,MEM00000,CONF29515,GBP,2.16,Discover,New Customer,N/A,London,0,Non-Eligible,4
3141,Shopify,PMT9732,05/09/2024 10:16,83.95,69.96,13.99,Tesco,Completed,POS1,12,Cash,Staff2,0,MEM00000,CONF47070,GBP,1.92,Visa,New Customer,N/A,London,0,Non-Eligible,4
3142,Shopify,PMT6373,05/09/2024 10:20,106.88,89.07,17.81,Tesco,Completed,POS2,8,Cash,Staff4,0,MEM00000,CONF75269,GBP,2.03,Visa,New Customer,N/A,London,0,Non-Eligible,4
3143,WorldPay,PMT6985,05/09/2024 10:24,112.72,93.93,18.79,Tesco,Completed,POS3,13,Cash,Staff3,0,MEM00000,CONF10515,GBP,2.33,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3144,Braintree,PMT2535,05/09/2024 10:28,38.92,32.43,6.49,Tesco,Completed,POS1,11,Cash,Staff4,0,MEM47215,CONF79165,GBP,0.56,Visa,Member,N/A,London,3,Non-Eligible,4
3145,Braintree,PMT8035,05/09/2024 10:33,90.3,75.25,15.05,Tesco,Completed,POS1,15,Credit Card,Staff2,15,MEM70116,CONF99776,GBP,1.67,Visa,Member,CARD4841,London,7,Non-Eligible,4
3146,Braintree,PMT3312,05/09/2024 10:38,29.49,24.57,4.92,Tesco,Completed,POS2,2,Credit Card,Staff2,0,MEM00000,CONF29100,GBP,0.64,Discover,New Customer,CARD7480,London,0,Non-Eligible,4
3147,Braintree,PMT4094,05/09/2024 10:43,124.77,103.97,20.8,Tesco,Completed,POS3,17,Credit Card,Staff2,0,MEM00000,CONF80896,GBP,2.09,Discover,New Customer,CARD2631,London,0,Non-Eligible,4
3148,Braintree,PMT9016,05/09/2024 10:48,155.24,129.37,25.87,Tesco,Completed,POS2,17,Credit Card,Staff4,0,MEM00000,CONF86207,GBP,2.25,Amex,New Customer,CARD1954,London,0,Non-Eligible,4
3149,Shopify,PMT4345,05/09/2024 10:53,109.83,91.53,18.3,Tesco,Completed,POS1,13,Cash,Staff2,0,MEM00000,CONF34743,GBP,2.22,Discover,New Customer,N/A,London,0,Non-Eligible,4
3150,WorldPay,PMT5215,05/09/2024 10:58,203.91,169.93,33.98,Tesco,Completed,POS3,17,Debit Card,Staff1,0,MEM56044,CONF64166,GBP,2.88,MasterCard,Member,CARD5560,London,16,Non-Eligible,4
3151,Shopify,PMT9144,05/09/2024 11:03,107.33,89.44,17.89,Tesco,Cancelled,POS3,12,Cash,Staff3,0,MEM00000,CONF57792,GBP,1.34,Amex,New Customer,N/A,London,0,Non-Eligible,4
3152,WorldPay,PMT5550,05/09/2024 11:08,250.72,208.93,41.79,Tesco,Completed,POS1,20,Cash,Staff2,0,MEM00000,CONF36207,GBP,7.3,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3153,WorldPay,PMT3058,05/09/2024 11:13,108.34,90.28,18.06,Tesco,Completed,POS3,14,Credit Card,Staff2,0,MEM00000,CONF67204,GBP,2.85,Visa,New Customer,CARD7168,London,0,Non-Eligible,4
3154,Braintree,PMT3510,05/09/2024 11:18,180.21,150.18,30.03,Tesco,Completed,POS2,16,Credit Card,Staff2,0,MEM00000,CONF22773,GBP,3.22,Discover,New Customer,CARD2800,London,0,Non-Eligible,4
3155,Shopify,PMT2485,05/09/2024 11:22,138.2,115.17,23.03,Tesco,Completed,POS2,18,Cash,Staff4,0,MEM00000,CONF69670,GBP,1.84,Discover,New Customer,N/A,London,0,Non-Eligible,4
3156,Shopify,PMT3114,05/09/2024 11:26,10,8.33,1.67,Tesco,Completed,POS2,1,Credit Card,Staff1,0,MEM00000,CONF41751,GBP,0.23,MasterCard,New Customer,CARD8993,London,0,Non-Eligible,4
3157,Braintree,PMT7777,05/09/2024 11:30,182.32,151.93,30.39,Tesco,Completed,POS1,19,Cash,Staff2,0,MEM00000,CONF89853,GBP,4.36,Amex,New Customer,N/A,London,0,Non-Eligible,4
3158,Shopify,PMT5378,05/09/2024 11:35,59.96,49.97,9.99,Tesco,Completed,POS3,7,Credit Card,Staff2,0,MEM00000,CONF36806,GBP,1.44,Discover,New Customer,CARD4581,London,0,Non-Eligible,4
3159,Braintree,PMT6635,05/09/2024 11:40,1,0.83,0.17,Tesco,Completed,POS3,1,Credit Card,Staff2,0,MEM89021,CONF26248,GBP,0.02,Amex,Member,CARD4902,London,0,Non-Eligible,4
3160,Shopify,PMT7851,05/09/2024 11:45,61.93,51.61,10.32,Tesco,Completed,POS3,11,Credit Card,Staff2,0,MEM00000,CONF18803,GBP,1.63,MasterCard,New Customer,CARD1320,London,0,Non-Eligible,4
3161,Braintree,PMT9907,05/09/2024 11:50,253.29,211.07,42.22,Tesco,Completed,POS3,20,Cash,Staff1,0,MEM00000,CONF47463,GBP,4.85,Visa,Returning Customer,N/A,London,0,Non-Eligible,4
3162,Shopify,PMT4121,05/09/2024 11:55,10,8.33,1.67,Tesco,Completed,POS2,1,Credit Card,Staff4,0,MEM00000,CONF69075,GBP,0.26,Amex,New Customer,CARD7742,London,0,Non-Eligible,4
3163,WorldPay,PMT6561,05/09/2024 12:00,123.75,103.12,20.63,Tesco,Completed,POS1,11,Online,Staff4,0,MEM00000,CONF75094,GBP,3.44,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3164,WorldPay,PMT6709,05/09/2024 12:05,83.33,69.44,13.89,Tesco,Completed,POS2,9,Credit Card,Staff1,10,MEM18485,CONF82460,GBP,1.08,Visa,Member,CARD1103,London,6,Non-Eligible,4
3165,WorldPay,PMT2844,05/09/2024 12:10,40.88,34.07,6.81,Tesco,Completed,POS1,4,Credit Card,Staff2,0,MEM00000,CONF62870,GBP,0.7,MasterCard,New Customer,CARD4305,London,0,Non-Eligible,4
3166,Braintree,PMT7143,05/09/2024 12:14,157.82,131.52,26.3,Tesco,Completed,POS1,19,Cash,Staff4,0,MEM00000,CONF20100,GBP,3.36,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,4
3167,WorldPay,PMT9034,05/09/2024 12:18,79.94,66.62,13.32,Tesco,Completed,POS1,11,Cash,Staff3,0,MEM00000,CONF32576,GBP,0.84,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,4
3168,Braintree,PMT9472,05/09/2024 12:23,80.87,67.39,13.48,Tesco,Completed,POS2,13,Cash,Staff2,0,MEM00000,CONF37825,GBP,2.16,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3169,Shopify,PMT1090,05/09/2024 12:28,63.96,53.3,10.66,Tesco,Completed,POS3,7,Cash,Staff2,0,MEM00000,CONF24751,GBP,1.91,Visa,New Customer,N/A,London,0,Non-Eligible,4
3170,Braintree,PMT6494,05/09/2024 12:32,93.85,78.21,15.64,Tesco,Completed,POS1,12,Cash,Staff2,0,MEM00000,CONF34145,GBP,1.03,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3171,WorldPay,PMT7177,05/09/2024 12:36,168.66,140.55,28.11,Tesco,Completed,POS3,20,Cash,Staff3,0,MEM00000,CONF74857,GBP,2.06,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3172,Shopify,PMT5651,05/09/2024 12:40,87.87,73.23,14.64,Tesco,Completed,POS3,7,Cash,Staff1,0,MEM00000,CONF40816,GBP,2.56,Discover,New Customer,N/A,London,0,Non-Eligible,4
3173,WorldPay,PMT9430,05/09/2024 12:44,41.37,34.48,6.89,Tesco,Completed,POS3,4,Cash,Staff2,0,MEM00000,CONF99959,GBP,1.22,Discover,New Customer,N/A,London,0,Non-Eligible,4
3174,Braintree,PMT8173,05/09/2024 12:48,84.99,70.83,14.16,Tesco,Completed,POS2,6,Cash,Staff2,5,MEM85819,CONF33518,GBP,1.89,Visa,Member,N/A,London,7,Non-Eligible,4
3175,WorldPay,PMT1533,05/09/2024 12:52,87.89,73.24,14.65,Tesco,Completed,POS2,15,Credit Card,Staff3,0,MEM00000,CONF19969,GBP,2.56,Discover,New Customer,CARD2344,London,0,Non-Eligible,4
3176,Shopify,PMT3851,05/09/2024 12:56,120.41,100.34,20.07,Tesco,Completed,POS1,14,Credit Card,Staff4,0,MEM00000,CONF92541,GBP,2.85,Visa,New Customer,CARD6516,London,0,Non-Eligible,4
3177,Shopify,PMT3168,05/09/2024 13:00,110.9,92.42,18.48,Tesco,Completed,POS3,14,Debit Card,Staff3,0,MEM00000,CONF67672,GBP,1.26,Amex,New Customer,CARD4804,London,0,Non-Eligible,4
3178,Shopify,PMT5496,05/09/2024 13:04,55.43,46.19,9.24,Tesco,Completed,POS2,9,Cash,Staff3,0,MEM00000,CONF26480,GBP,0.62,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3179,Shopify,PMT4146,05/09/2024 13:08,156.34,130.28,26.06,Tesco,Completed,POS1,14,Credit Card,Staff4,0,MEM00000,CONF65719,GBP,2.58,MasterCard,New Customer,CARD4598,London,0,Non-Eligible,4
3180,Shopify,PMT5573,05/09/2024 13:13,24.98,20.82,4.16,Tesco,Completed,POS2,2,Cash,Staff1,0,MEM00000,CONF21675,GBP,0.45,Amex,Returning Customer,N/A,London,0,Non-Eligible,4
3181,WorldPay,PMT7367,05/09/2024 13:18,101.87,84.89,16.98,Tesco,Completed,POS1,13,Debit Card,Staff1,15,MEM36024,CONF30056,GBP,2.47,Amex,Member,CARD4244,London,8,Non-Eligible,4
3182,Shopify,PMT4314,05/09/2024 13:23,81.46,67.88,13.58,Tesco,Cancelled,POS2,7,Credit Card,Staff2,0,MEM00000,CONF66695,GBP,1.08,Visa,New Customer,CARD1181,London,0,Non-Eligible,4
3183,Braintree,PMT6468,05/09/2024 13:28,89.35,74.46,14.89,Tesco,Completed,POS1,8,Credit Card,Staff3,0,MEM00000,CONF75044,GBP,1.7,Visa,New Customer,CARD2522,London,0,Non-Eligible,4
3184,Braintree,PMT3926,05/09/2024 13:33,63.95,53.29,10.66,Tesco,Completed,POS1,7,Debit Card,Staff2,0,MEM00000,CONF34038,GBP,0.67,Amex,New Customer,CARD3169,London,0,Non-Eligible,4
3185,Braintree,PMT5083,05/09/2024 13:37,79.37,66.14,13.23,Tesco,Completed,POS2,7,Cash,Staff4,0,MEM00000,CONF13904,GBP,1.36,Visa,Returning Customer,N/A,London,0,Non-Eligible,4
3186,Shopify,PMT8781,05/09/2024 13:41,25.98,21.65,4.33,Tesco,Completed,POS1,3,Credit Card,Staff1,10,MEM20419,CONF55202,GBP,0.27,Discover,Member,CARD5972,London,2,Non-Eligible,4
3187,Shopify,PMT8415,05/09/2024 13:45,28.87,24.06,4.81,Tesco,Completed,POS3,4,Credit Card,Staff4,15,MEM42122,CONF83967,GBP,0.62,MasterCard,Member,CARD6360,London,2,Non-Eligible,4
3188,Braintree,PMT6783,05/09/2024 13:49,81.96,68.3,13.66,Tesco,Completed,POS3,9,Credit Card,Staff4,0,MEM00000,CONF52240,GBP,1.95,MasterCard,New Customer,CARD3081,London,0,Non-Eligible,4
3189,Braintree,PMT4396,05/09/2024 13:53,113.43,94.53,18.9,Tesco,Completed,POS3,11,Cash,Staff2,0,MEM00000,CONF31218,GBP,2.02,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3190,Shopify,PMT6453,05/09/2024 13:57,141.9,118.25,23.65,Tesco,Completed,POS3,13,Online,Staff4,10,MEM47613,CONF58992,GBP,2.06,Amex,Member,N/A,London,11,Non-Eligible,4
3191,WorldPay,PMT1185,05/09/2024 14:01,58.85,49.04,9.81,Tesco,Completed,POS2,9,Credit Card,Staff2,0,MEM57185,CONF85568,GBP,1.44,MasterCard,Member,CARD5399,London,4,Non-Eligible,4
3192,Braintree,PMT4856,05/09/2024 14:05,8.98,7.48,1.5,Tesco,Completed,POS2,2,Online,Staff1,0,MEM00000,CONF62125,GBP,0.25,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3193,Braintree,PMT3655,05/09/2024 14:10,143.62,119.68,23.94,Tesco,Completed,POS2,19,Cash,Staff4,0,MEM00000,CONF80124,GBP,3.15,Visa,New Customer,N/A,London,0,Non-Eligible,4
3194,Shopify,PMT6842,05/09/2024 14:15,37.45,31.21,6.24,Tesco,Completed,POS1,8,Credit Card,Staff2,0,MEM80714,CONF74237,GBP,0.38,Visa,Member,CARD4640,London,3,Non-Eligible,4
3195,Braintree,PMT6597,05/09/2024 14:20,147.43,122.86,24.57,Tesco,Completed,POS2,13,Cash,Staff2,0,MEM00000,CONF35948,GBP,3.1,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3196,Braintree,PMT4819,05/09/2024 14:24,15.99,13.33,2.66,Tesco,Completed,POS2,1,Credit Card,Staff1,0,MEM00000,CONF90768,GBP,0.32,Discover,New Customer,CARD6020,London,0,Non-Eligible,4
3197,Braintree,PMT5162,05/09/2024 14:28,98.8,82.33,16.47,Tesco,Completed,POS1,13,Credit Card,Staff1,0,MEM00000,CONF23850,GBP,2.05,Amex,New Customer,CARD7082,London,0,Non-Eligible,4
3198,Shopify,PMT2112,05/09/2024 14:32,76.94,64.12,12.82,Tesco,Cancelled,POS1,11,Credit Card,Staff1,0,MEM00000,CONF24291,GBP,2.12,Visa,New Customer,CARD9416,London,0,Non-Eligible,4
3199,WorldPay,PMT8036,05/09/2024 14:37,129.28,107.73,21.55,Tesco,Completed,POS1,19,Credit Card,Staff2,0,MEM00000,CONF14712,GBP,1.62,MasterCard,New Customer,CARD3472,London,0,Non-Eligible,4
3200,Braintree,PMT4196,05/09/2024 14:42,174.33,145.28,29.05,Tesco,Completed,POS3,16,Cash,Staff2,0,MEM00000,CONF23200,GBP,2.4,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,4
3201,Shopify,PMT1191,05/09/2024 14:47,67.48,56.23,11.25,Tesco,Completed,POS2,6,Cash,Staff4,0,MEM00000,CONF33718,GBP,1.6,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3202,Shopify,PMT9760,05/09/2024 14:51,72.86,60.72,12.14,Tesco,Completed,POS2,7,Debit Card,Staff1,0,MEM00000,CONF16485,GBP,1.57,Discover,New Customer,CARD6393,London,0,Non-Eligible,4
3203,WorldPay,PMT8066,05/09/2024 14:55,89.86,74.88,14.98,Tesco,Completed,POS1,10,Credit Card,Staff2,0,MEM00000,CONF95521,GBP,1.4,Discover,New Customer,CARD7003,London,0,Non-Eligible,4
3204,WorldPay,PMT1116,05/09/2024 15:00,146.83,122.36,24.47,Tesco,Completed,POS1,13,Cash,Staff4,0,MEM00000,CONF93758,GBP,3.14,Visa,New Customer,N/A,London,0,Non-Eligible,4
3205,Braintree,PMT9510,05/09/2024 15:05,112.72,93.93,18.79,Tesco,Cancelled,POS1,15,Cash,Staff4,0,MEM00000,CONF37624,GBP,2.86,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3206,Braintree,PMT9845,05/09/2024 15:10,219.62,183.02,36.6,Tesco,Completed,POS3,18,Debit Card,Staff2,0,MEM00000,CONF84218,GBP,3.27,Visa,New Customer,CARD8846,London,0,Non-Eligible,4
3207,WorldPay,PMT3083,05/09/2024 15:15,5,4.17,0.83,Tesco,Completed,POS3,1,Credit Card,Staff2,0,MEM00000,CONF35592,GBP,0.05,MasterCard,New Customer,CARD2853,London,0,Non-Eligible,4
3208,Shopify,PMT7024,05/09/2024 15:20,169.23,141.03,28.2,Tesco,Completed,POS3,17,Credit Card,Staff2,0,MEM00000,CONF89521,GBP,4.52,Discover,New Customer,CARD9431,London,0,Non-Eligible,4
3209,Braintree,PMT4160,05/09/2024 15:25,33.97,28.31,5.66,Tesco,Completed,POS3,4,Cash,Staff2,10,MEM13449,CONF73273,GBP,0.58,Discover,Member,N/A,London,2,Non-Eligible,4
3210,WorldPay,PMT6367,05/09/2024 15:29,6.99,5.83,1.16,Tesco,Completed,POS3,1,Credit Card,Staff4,0,MEM00000,CONF69654,GBP,0.19,Amex,New Customer,CARD9618,London,0,Non-Eligible,4
3211,Braintree,PMT4769,05/09/2024 15:33,125.8,104.83,20.97,Tesco,Completed,POS1,14,Online,Staff2,15,MEM36235,CONF73752,GBP,2.59,MasterCard,Member,N/A,London,10,Non-Eligible,4
3212,Shopify,PMT7914,05/09/2024 15:37,24.98,20.82,4.16,Tesco,Completed,POS1,4,Cash,Staff3,0,MEM00000,CONF18442,GBP,0.48,Amex,Returning Customer,N/A,London,0,Non-Eligible,4
3213,Shopify,PMT3723,05/09/2024 15:42,13.48,11.23,2.25,Tesco,Completed,POS1,2,Credit Card,Staff4,0,MEM00000,CONF67028,GBP,0.31,MasterCard,New Customer,CARD1787,London,0,Non-Eligible,4
3214,Braintree,PMT9815,05/09/2024 15:47,177.18,147.65,29.53,Tesco,Completed,POS1,19,Cash,Staff4,0,MEM00000,CONF95991,GBP,2.03,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3215,Shopify,PMT6846,05/09/2024 15:51,114.82,95.68,19.14,Tesco,Completed,POS2,12,Cash,Staff4,0,MEM00000,CONF43663,GBP,3.28,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3216,Braintree,PMT7206,05/09/2024 15:55,110.26,91.88,18.38,Tesco,Completed,POS2,9,Debit Card,Staff4,0,MEM00000,CONF30066,GBP,1.77,Discover,New Customer,CARD5675,London,0,Non-Eligible,4
3217,WorldPay,PMT4095,05/09/2024 15:59,32.41,27.01,5.4,Tesco,Completed,POS2,10,Debit Card,Staff2,0,MEM00000,CONF69721,GBP,0.41,Visa,New Customer,CARD4025,London,0,Non-Eligible,4
3218,Braintree,PMT8344,05/09/2024 16:04,40.46,33.72,6.74,Tesco,Completed,POS1,5,Credit Card,Staff2,10,MEM39966,CONF48915,GBP,0.85,MasterCard,Member,CARD4071,London,3,Non-Eligible,4
3219,WorldPay,PMT3426,05/09/2024 16:09,83.96,69.97,13.99,Tesco,Completed,POS2,8,Cash,Staff3,0,MEM00000,CONF82304,GBP,1.57,Amex,New Customer,N/A,London,0,Non-Eligible,4
3220,Braintree,PMT9864,05/09/2024 16:13,98.39,81.99,16.4,Tesco,Completed,POS2,14,Cash,Staff3,0,MEM00000,CONF17159,GBP,1.32,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3221,WorldPay,PMT8570,05/09/2024 16:17,123.38,102.82,20.56,Tesco,Completed,POS2,18,Cash,Staff2,15,MEM12776,CONF56538,GBP,1.87,MasterCard,Member,N/A,London,10,Non-Eligible,4
3222,Shopify,PMT4721,05/09/2024 16:21,149.37,124.48,24.89,Tesco,Completed,POS1,17,Cash,Staff4,0,MEM00000,CONF96906,GBP,1.89,MasterCard,Returning Customer,N/A,London,0,Non-Eligible,4
3223,WorldPay,PMT6507,05/09/2024 16:25,23.89,19.91,3.98,Tesco,Completed,POS2,2,Cash,Staff1,0,MEM00000,CONF10110,GBP,0.36,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3224,WorldPay,PMT9547,05/09/2024 16:29,19.48,16.23,3.25,Tesco,Completed,POS3,2,Debit Card,Staff3,0,MEM00000,CONF70388,GBP,0.27,Amex,New Customer,CARD3875,London,0,Non-Eligible,4
3225,Braintree,PMT8145,05/09/2024 16:33,50,41.67,8.33,Tesco,Completed,POS3,2,Credit Card,Staff2,0,MEM00000,CONF48547,GBP,1.24,Visa,New Customer,CARD8583,London,0,Non-Eligible,4
3226,Shopify,PMT1053,05/09/2024 16:38,97.84,81.53,16.31,Tesco,Completed,POS2,11,Cash,Staff4,0,MEM00000,CONF52397,GBP,1.63,MasterCard,New Customer,N/A,London,0,Non-Eligible,4
3227,WorldPay,PMT8101,05/09/2024 16:43,91.84,76.53,15.31,Tesco,Completed,POS3,11,Cash,Staff4,0,MEM00000,CONF29904,GBP,2.22,Amex,Returning Customer,N/A,London,0,Non-Eligible,4
3228,Shopify,PMT1063,05/09/2024 16:47,172.2,143.5,28.7,Tesco,Completed,POS3,16,Cash,Staff2,0,MEM00000,CONF40800,GBP,3.27,Visa,New Customer,N/A,London,0,Non-Eligible,4
3229,Shopify,PMT1443,05/09/2024 16:51,19.9,16.58,3.32,Tesco,Completed,POS3,1,Cash,Staff1,0,MEM00000,CONF64716,GBP,0.39,Amex,New Customer,N/A,London,0,Non-Eligible,4
3230,Braintree,PMT2875,05/09/2024 16:56,55.94,46.62,9.32,Tesco,Completed,POS1,8,Credit Card,Staff2,0,MEM00000,CONF27780,GBP,1.48,Visa,New Customer,CARD9680,London,0,Non-Eligible,4
3231,Shopify,PMT3819,05/09/2024 17:01,35.99,29.99,6,Tesco,Completed,POS2,3,Cash,Staff2,0,MEM00000,CONF28852,GBP,0.77,Discover,Returning Customer,N/A,London,0,Non-Eligible,4
3232,Braintree,PMT2310,05/09/2024 17:06,44.9,37.42,7.48,Tesco,Completed,POS2,2,Cash,Staff1,0,MEM00000,CONF36970,GBP,0.88,Amex,New Customer,N/A,London,0,Non-Eligible,4
3233,Braintree,PMT6883,05/09/2024 17:11,214.31,178.59,35.72,Tesco,Completed,POS3,20,Online,Staff2,0,MEM00000,CONF47664,GBP,5.5,Visa,Returning Customer,N/A,London,0,Non-Eligible,4
3234,Braintree,PMT6176,05/09/2024 17:15,83.4,69.5,13.9,Tesco,Completed,POS2,17,Cash,Staff2,0,MEM00000,CONF53748,GBP,1.97,Discover,New Customer,N/A,London,0,Non-Eligible,4
3235,WorldPay,PMT3430,05/09/2024 17:19,109.32,91.1,18.22,Tesco,Completed,POS3,12,Online,Staff4,0,MEM00000,CONF20714,GBP,1.81,Discover,New Customer,N/A,London,0,Non-Eligible,4
3236,Shopify,PMT9004,05/09/2024 17:23,92.47,77.06,15.41,Tesco,Completed,POS3,11,Cash,Staff2,0,MEM00000,CONF43645,GBP,1.28,Amex,Returning Customer,N/A,London,0,Non-Eligible,4
3237,WorldPay,PMT7461,05/09/2024 17:27,131.85,109.88,21.97,Tesco,Cancelled,POS1,11,Cash,Staff1,0,MEM00000,CONF54189,GBP,3.09,Discover,New Customer,N/A,London,0,Non-Eligible,4
3238,WorldPay,PMT5646,05/09/2024 17:31,5.98,4.98,1,Tesco,Completed,POS3,2,Credit Card,Staff3,0,MEM00000,CONF63552,GBP,0.17,Amex,New Customer,CARD5970,London,0,Non-Eligible,4
3239,WorldPay,PMT9003,05/09/2024 17:35,148.91,124.09,24.82,Tesco,Completed,POS2,14,Cash,Staff2,0,MEM00000,CONF27808,GBP,2.76,Visa,Returning Customer,N/A,London,0,Non-Eligible,4
